Gender	Weight	Height
Female	138.3824132909	62.2483463509
Female	141.2719560883	66.1905908433
Female	123.7128539402	62.548057976
Female	145.5947116156	66.629834322
Female	109.8131560326	59.6085601362
Female	159.4560657762	64.4933947595
Female	152.4193520045	64.9365559016
Female	141.4274505633	61.3792584854
Female	147.7523301104	66.0707872086
Female	131.5137046384	63.9144316615
Female	157.0237338484	69.6198060242
Female	156.9508470656	67.181535877
Female	143.8404296878	63.3990508337
Female	98.7074925949	61.2131714956
Female	126.3552556796	59.6678488001
Female	134.2110172097	64.0894064652
Female	118.2428117993	60.5780628792
Female	145.3373594467	62.1148663992
Female	90.8152556552	56.1594580191
Female	170.8303535953	67.449272974
Female	156.1631268638	65.0651446275
Female	138.9895355118	65.5288561746
Female	124.1937716651	63.1496527401
Female	102.9270775387	58.8743006695
Female	141.65624516	66.0212319117
Female	133.5285077041	61.5250911236
Female	133.189403797	63.5843104973
Female	116.9048714708	59.786762909
Female	139.5528147697	67.1492063558
Female	127.1309130311	62.3230870838
Female	134.6620246716	65.1476595576
Female	170.1484685028	70.6285964525
Female	164.892658411	67.3874511949
Female	177.2401312109	68.1304088098
Female	124.0528717559	63.4884596396
Female	107.2354433468	61.1630652757
Female	161.3634842978	70.7101395263
Female	137.7030415721	65.2088548098
Female	123.4201345974	61.3594893281
Female	142.6636193614	62.0717151894
Female	144.0259411636	65.4048818827
Female	112.0018617326	61.8233681172
Female	123.684238635	62.9471972522
Female	133.1839270363	64.3630337197
Female	147.2405640002	64.0385374837
Female	167.4376588664	69.7883326871
Female	126.8160390387	62.8223500168
Female	177.3660017653	71.9912565421
Female	134.4172919507	61.9940865437
Female	139.4832096127	65.8046058667
Female	104.497331811	60.0306101233
Female	146.1253630354	64.4988656514
Female	119.8653773602	62.0496445072
Female	137.534164326	64.56797941
Female	116.3819742504	60.5043159198
Female	128.2664989101	61.2144499155
Female	146.8563542963	65.7806082972
Female	115.8050351581	60.6742783977
Female	124.1725273354	64.7898526139
Female	131.0042845035	62.9965793147
Female	142.4217764808	63.8094826505
Female	133.2552610535	62.2799001066
Female	108.0288070234	61.7110319058
Female	142.6970393399	64.8226454585
Female	146.1355423703	65.5350871813
Female	127.3418199777	61.3366590165
Female	93.5063159038	57.1038694679
Female	96.6402446638	56.4456850266
Female	132.1748170118	60.815562204
Female	137.299168988	61.464783529
Female	126.4316967472	61.9240636008
Female	153.9485133957	66.6645901535
Female	141.1253510614	65.0826657837
Female	160.5546039182	63.4931430001
Female	140.1760816844	64.5902856291
Female	134.1937125584	61.0243422117
Female	117.230337235	62.2470807592
Female	140.9852457916	65.0601256725
Female	142.9734064306	63.2198242887
Female	131.2381262083	63.2290195166
Female	134.8275935874	63.2789284323
Female	138.9063787342	66.0506705717
Female	127.0703939423	63.0377049363
Female	121.7247529767	62.628082935
Female	111.6196123911	61.6685660209
Female	126.5076312406	63.4440555002
Female	121.9612848957	62.0694248149
Female	161.1647091842	68.0068039692
Female	163.5615007468	66.5349588949
Female	118.9032039616	62.5498457986
Female	133.5140096543	65.1822388638
Female	123.1733820524	65.2269007475
Female	121.8886371246	63.954830382
Female	149.3691189566	63.8260384361
Female	130.9722097393	64.0912122327
Female	116.5518670077	59.6456491039
Female	140.1068064483	64.2992174382
Female	143.7091839311	66.1576281724
Female	129.2726075279	59.0886946309
Female	140.7621883607	63.9615351757
Female	120.3033498053	62.4070641318
Female	141.8851296576	65.4607849419
Female	157.8291518009	64.9819782865
Female	121.6150001592	61.8176552664
Female	153.8461074966	63.8260177297
Female	134.1388161343	64.2707720747
Female	112.2269836365	57.9619361821
Female	104.7974633565	58.5972254724
Female	127.7652494673	62.4308668219
Female	119.2754267526	61.2184548964
Female	110.923344275	61.706393776
Female	159.7282135863	67.4078762474
Female	122.0872455082	63.0419971037
Female	135.6972842427	63.9177194287
Female	138.8399399386	66.259558038
Female	113.7952499533	60.9673174396
Female	125.3471020316	62.3828475994
Female	160.290048458	65.7528095339
Female	150.0964548123	66.2526040467
Female	163.5971218887	65.9537562191
Female	103.2750293401	62.0283730559
Female	127.390660904	61.5206085298
Female	141.5753003224	65.143615886
Female	136.5085061701	65.2743311062
Female	104.4866362198	57.4425669681
Female	129.7754570577	64.5661075838
Female	95.1390467982	57.3139027399
Female	110.4141610921	61.8392298476
Female	122.5903559459	63.6178151758
Female	150.4028986952	64.4851647256
Female	158.9539335085	66.1141556116
Female	112.9355905576	61.6685228677
Female	144.0175193047	63.3095949331
Female	135.9564498852	60.8455119968
Female	117.6537850359	60.4473966606
Female	90.7285608829	58.8616250966
Female	156.8321910196	66.5637720451
Female	158.285131707	66.3456746628
Female	134.3959787256	62.6964285223
Female	124.8185301255	63.1138692588
Female	111.9640925473	61.7430549493
Female	111.1724659068	61.6299865884
Female	124.8824340981	61.5260223271
Female	130.219638125	64.2344698444
Female	131.022230399	61.7595464965
Female	148.9843128046	64.8301932748
Female	150.8813296707	66.7590705407
Female	176.4329015598	67.1907633168
Female	150.582520877	62.9552737535
Female	123.2988014821	64.2762427391
Female	110.8800453524	60.7791579742
Female	130.9998242333	60.6284986158
Female	111.8335490018	59.0280872447
Female	134.323769255	63.3060181636
Female	113.1701561247	61.6199458712
Female	115.906395898	61.1972231892
Female	140.407857971	63.2187589332
Female	119.9108455731	61.9799346928
Female	83.9930774714	56.7854343693
Female	116.7333150989	62.8061993667
Female	97.7224905977	58.751253632
Female	111.5027073714	61.236247489
Female	119.3159882618	63.3198176682
Female	151.6128906937	66.9094522697
Female	177.0852419267	68.2767254397
Female	100.2342506693	58.6486596777
Female	142.8694694771	64.0628724771
Female	141.7356758021	64.4932362577
Female	136.1131124166	64.3187898135
Female	162.0245078289	66.5375281932
Female	147.5178987341	62.6740943947
Female	135.1542207441	64.3163283526
Female	113.0607203497	58.0615529715
Female	105.3299015276	58.926502703
Female	148.8324580109	66.255298435
Female	131.3397560313	65.6656495604
Female	120.5000370069	61.3495814422
Female	147.179384481	64.5868557403
Female	150.4691607124	65.4655470077
Female	129.1890099651	63.0140721214
Female	140.2286027296	64.8525499753
Female	144.6849932671	63.1819005015
Female	131.3586620958	62.0273574864
Female	139.0345751738	64.7708720817
Female	119.5484974933	61.4565043264
Female	145.2450828969	65.2713830953
Female	133.3183569336	64.392711206
Female	119.1461736124	62.5989133603
Female	149.761885603	63.8500081784
Female	150.2536503338	65.2968684923
Female	147.7724804253	65.1290658546
Female	157.1169704211	64.4904227144
Female	124.4365263983	62.4570895408
Female	154.2590684644	67.4031614915
Female	184.65861048	70.3927378279
Female	118.1663942324	61.7918857225
Female	149.7253940824	65.3336373926
Female	144.8179076488	68.1748921245
Female	143.6633822872	64.4670652353
Female	131.0408728062	63.6004800624
Female	144.7589644349	65.0600117406
Female	117.3889489787	61.1247265949
Female	131.1821481418	64.6768789154
Female	158.0443330942	65.6706172884
Female	130.1343563724	65.6299184576
Female	129.8223833564	62.8119078563
Female	112.9099478146	61.7526959533
Female	127.1607048357	63.4758721971
Female	128.1034190342	60.8945194705
Female	132.6165253708	62.9349262148
Female	154.7390311558	64.9600151277
Female	155.7206526136	68.5049300949
Female	180.922454085	68.4813686414
Female	176.3527848451	66.1100750806
Female	133.1840998256	61.1042051297
Female	128.5810919957	62.5013641801
Female	146.2658147571	63.9867085027
Female	150.3009501752	65.502724287
Female	128.7429728611	61.4687033843
Female	128.7296882565	63.3060862385
Female	128.1488129046	63.012362392
Female	145.346093663	66.6682857274
Female	114.7521017237	59.5287882586
Female	100.7430080498	58.9871389353
Female	130.6118694954	63.9659421942
Female	104.3424698075	61.6599217548
Female	146.9627166611	65.8750206552
Female	163.2180615523	70.4354630538
Female	117.4606363797	62.6450417378
Female	130.0245321699	62.9659218299
Female	135.6659903769	63.9217762336
Female	157.853324468	67.4085278522
Female	153.4650394472	64.0724731934
Female	112.0907533346	60.8596200373
Female	128.661047842	62.5174090734
Female	130.0485749771	63.5993726431
Female	115.2281659094	60.9699127252
Female	132.977067402	63.1868648876
Female	166.5201187932	67.1511914533
Female	117.1835315526	60.807712088
Female	155.2560443013	65.5647207552
Female	165.807872916	68.5841947604
Female	155.3302343941	66.9869801294
Female	124.6679399449	59.3040066749
Female	106.5875627074	57.3977403653
Female	121.9482169653	63.300005614
Female	134.4091594802	63.9304349811
Female	162.3033987502	66.3948756332
Female	142.8751414639	65.3799742061
Female	109.2083313644	61.4586449817
Female	119.2989867876	62.0703964153
Female	131.7108128336	60.9117709192
Female	139.993373973	67.0419717239
Female	90.40667477	58.4450728446
Female	133.8752378698	62.2245020222
Female	120.5695760182	60.7177828444
Female	154.1454119064	63.5687601893
Female	112.935460904	62.1916974375
Female	120.7436378018	59.7764551911
Female	123.63722534	61.6273472435
Female	127.6165059507	62.4269612066
Female	131.6611101673	60.2433587713
Female	117.1967838238	61.0996845227
Female	146.0697890933	63.803558369
Female	110.277399097	60.1214940798
Female	117.6226430595	62.1515390285
Female	107.4460544183	60.8455082793
Female	110.1412145807	60.8149266614
Female	133.0069434911	66.6406919713
Female	149.4089926505	63.9734479
Female	136.870855338	62.110351318
Female	134.6110153308	64.6232920306
Female	128.4464149543	65.2359128237
Female	137.4745698496	62.9747851017
Female	143.8408398026	64.7207937398
Female	124.2630529079	61.9911033155
Female	125.4670161426	63.0344867271
Female	107.2247070819	61.7220786947
Female	149.4134675703	66.2354722946
Female	155.1331864038	64.9485359271
Female	142.2892548011	68.0047071979
Female	134.1113742529	63.5649944651
Female	126.2770398926	65.9047444551
Female	127.6865152506	61.5826702132
Female	108.9458371436	60.8508818056
Female	114.6742793647	61.4709377559
Female	132.1754948906	63.2365175403
Female	162.1639746628	67.9453913666
Female	155.5734993734	64.3635203905
Female	88.3665825784	55.3364924089
Female	117.4781494379	61.5871964273
Female	160.6933298554	67.0985832527
Female	161.3749329658	66.4708459826
Female	128.0390860791	65.0497203709
Female	121.3270624503	61.1779832423
Female	157.0229868703	65.9426580837
Female	124.1572890671	62.1960203776
Female	154.9473051361	66.9351291415
Female	127.8445200318	61.4323999426
Female	141.0720782853	62.996069969
Female	126.3737848825	62.7320919602
Female	119.3042130336	62.164904387
Female	120.192431588	62.9254755099
Female	138.3607651823	62.4557192958
Female	68.9825300912	55.6682021205
Female	124.8767956949	60.9601467947
Female	144.3791218332	65.4710910499
Female	134.7135551651	60.892925561
Female	102.1472298431	59.8050927801
Female	151.52394728	64.4434955523
Female	159.0868707729	69.0078312369
Female	156.7642919275	66.6546363774
Female	134.7447050001	64.3283172106
Female	152.5591964264	63.7850382085
Female	154.3934174498	66.5560973073
Female	166.9598257354	65.5674452508
Female	162.5094909658	67.8037894479
Female	150.5332006144	68.317119858
Female	165.8669352187	67.4606049324
Female	101.8011045567	61.4552792378
Female	111.2242900839	59.9737220185
Female	107.6958534786	62.7867326753
Female	122.6337938697	62.0712021113
Female	110.7259721426	57.8829778779
Female	111.1812360956	59.2391987586
Female	114.9499973041	60.8483432382
Female	112.7413620022	59.7634004434
Female	134.2638812068	63.6846975166
Female	119.789160101	62.6359268261
Female	141.597218213	65.1252205395
Female	93.5337528748	57.8697044084
Female	162.4654323838	69.9094619537
Female	135.5205356348	62.8616279247
Female	109.2816387424	59.6319099014
Female	156.8005035788	64.3254057976
Female	144.9062074131	62.7745323391
Female	118.1867178612	63.6420453353
Female	171.4863651499	69.8258260971
Female	94.2323305739	60.1625103505
Female	132.0914991361	62.2851140097
Female	135.8190937905	64.3284911927
Female	129.2795678333	62.5182337161
Female	131.1304465817	62.8928308396
Female	127.0327481326	62.3961536334
Female	113.406966735	60.1211674784
Female	123.6979032912	62.0910912814
Female	142.5034552431	64.2556542422
Female	131.277990257	66.3513658998
Female	125.7758123038	64.744655382
Female	142.1613962338	64.4044917904
Female	157.1618890306	69.3217453937
Female	127.0189661682	61.8635413009
Female	134.1981533255	64.5604883758
Female	165.9662314052	66.8244076939
Female	147.1909351116	64.785805997
Female	135.5985921903	63.7311128494
Female	153.220042862	66.3239224476
Female	142.7152937039	66.2572465189
Female	126.787299377	61.7055757908
Female	124.7284872037	64.6875911866
Female	182.4511681614	69.7949870329
Female	119.0401618371	61.1619212877
Female	139.2999345802	63.3710129855
Female	134.2449349747	66.4188654357
Female	128.6062541153	64.6426127422
Female	126.4099912495	63.2913017957
Female	133.6926840093	61.8245071244
Female	179.7273250391	67.0324664783
Female	120.8198700747	59.3351078902
Female	114.160746393	61.2369877968
Female	100.540042842	57.9231593598
Female	129.3722124428	63.406084925
Female	142.2058606723	64.4284179443
Female	143.939347554	65.2363218491
Female	147.5019137976	66.5350086371
Female	145.5762483602	65.7477314421
Female	114.2697495548	63.7317326817
Female	117.90363488	61.5797765713
Female	139.1408122865	59.2527254716
Female	117.0287168318	61.4562621267
Female	134.7658989528	62.6118693357
Female	153.6897385247	68.7596360266
Female	144.330320142	64.5974345354
Female	100.0015906581	60.6030101186
Female	134.4447848079	64.6579399903
Female	132.6973172465	62.4538156072
Female	116.6023064737	62.4053361255
Female	148.4311768589	64.7855512219
Female	148.2643047151	65.0877442549
Female	128.4930242024	62.0775229482
Female	160.0838642106	66.4651840425
Female	125.5980263092	62.5478779512
Female	141.1139305226	65.9785772877
Female	116.5674876195	60.8896815107
Female	120.545152928	62.7509967144
Female	142.4912036749	63.7355604496
Female	125.4672539197	63.1992030737
Female	131.1141264849	62.1486693112
Female	150.3774047427	63.9714726655
Female	118.9181143284	61.4721105627
Female	141.6897453524	64.9485469479
Female	118.9793261648	62.1121735944
Female	140.7309516197	63.9105157741
Female	150.2299014851	65.2410722837
Female	114.0650083102	64.3178639341
Female	140.1901887533	65.0376071535
Female	93.8764374041	57.3130235164
Female	127.005158872	63.2157348806
Female	161.0989820983	66.8927365581
Female	133.4595026133	63.9739246654
Female	118.3763761132	60.5417796164
Female	138.0749013607	65.2631142388
Female	133.5752575733	63.4580537185
Female	150.106493587	65.0533825651
Female	140.2728343591	63.2219071892
Female	151.182098017	65.6529509085
Female	113.2323362118	60.5521255218
Female	112.5994939922	60.5858203774
Female	132.0042800811	66.674360025
Female	129.9541402268	63.2065614775
Female	166.7811949685	68.3067631381
Female	135.7802136501	63.5802764717
Female	119.7726340415	60.9180252417
Female	118.3305469685	61.2923629782
Female	154.8565690812	64.8290993312
Female	139.0711442758	63.2639771203
Female	140.8794630085	64.3082114858
Female	153.5743484472	62.5871156965
Female	160.3957899155	67.3109193481
Female	137.2545183173	64.062578774
Female	142.5790144125	64.2411090083
Female	123.6937182636	60.5115488792
Female	133.3110571155	64.5508407643
Female	150.9945625006	66.0369906491
Female	117.0037073901	61.698941106
Female	149.1559470764	63.6719719525
Female	124.810695121	62.9675196987
Female	155.5871472291	68.2692742008
Female	144.0493874337	63.3917872708
Female	138.3938411017	62.4880358544
Female	136.8809540264	65.3136848056
Female	146.977077807	65.4110529855
Female	155.941972817	65.8200234465
Female	147.725695974	66.3323351437
Female	143.5412422122	65.5819630302
Female	137.8410748541	64.3409196249
Female	148.9229346102	64.6237587122
Female	139.9963473262	65.1762534245
Female	141.0398269947	61.8348171746
Female	140.0335020999	64.4001882703
Female	149.6319485589	64.8022125177
Female	173.5325180083	66.700651705
Female	142.8431033801	63.9214312445
Female	135.073886133	64.6539409099
Female	169.1016868265	66.2292600253
Female	118.6185409319	60.936438786
Female	130.7956993901	62.4172265791
Female	122.3220004508	62.9852534755
Female	121.4652052284	60.5583547357
Female	144.8753976771	62.7929560061
Female	165.0186297568	67.3034054445
Female	123.8304131165	59.3902798126
Female	134.660232151	63.6744824392
Female	170.6271192658	65.8190066725
Female	106.593985688	62.6223371329
Female	130.4345582089	64.1515761712
Female	164.0033702196	70.1551179928
Female	171.8560354888	68.259311141
Female	115.4768128406	59.9684185677
Female	96.4221710049	58.4171634468
Female	137.0650849581	61.3074456941
Female	133.3786990807	63.5510697224
Female	128.0396956524	65.4285104758
Female	129.4209241806	61.4944578001
Female	132.8083525934	62.1317499067
Female	120.1846827018	63.43559387
Female	166.3983871316	66.9710141729
Female	143.3398695242	64.4828948391
Female	129.6022027699	64.1761633597
Female	166.4366355914	67.0134125678
Female	144.1994757126	62.6813525066
Female	160.485732696	65.2820544319
Female	151.500754694	66.1390603645
Female	121.3394371826	64.2980081681
Female	137.9768958465	62.6332596216
Female	148.9551897891	63.0841710444
Female	131.9060709381	63.2324193735
Female	151.4935869814	64.8180778023
Female	118.0380532669	61.0085441877
Female	141.434997471	64.7432660121
Female	120.5550171734	63.1441691452
Female	138.6514777408	63.1412088735
Female	149.6601864167	64.3661940264
Female	135.6010057441	63.2174878946
Female	112.4363416132	60.807772407
Female	118.0988665653	60.43596416
Female	151.309180073	66.3770424655
Female	163.1122724884	67.6291331328
Female	121.0088729026	63.0917031372
Female	175.0195638924	67.5354147443
Female	158.2248264454	65.4010385942
Female	113.7343969838	58.9969439921
Female	149.0824803099	66.5689402329
Female	146.604283911	67.1298802416
Female	129.3215304414	61.9915610492
Female	129.0703590377	65.1110636621
Female	151.5697837015	65.22079797
Female	136.609345601	61.6005970877
Female	154.6967316468	66.2954044521
Female	114.9883919051	62.6164606594
Female	167.5828524264	69.3299216808
Female	115.9853609575	63.238066088
Female	140.6008311394	65.0134350012
Female	128.6158084771	60.6748561539
Female	154.2393633312	65.3866908281
Female	153.5203573859	63.1028497187
Female	131.6392537081	63.0242234617
Female	142.4958480265	64.4954896928
Female	141.9149307466	63.6691129398
Female	124.4839471818	62.1097570425
Female	152.4568709712	67.0688136559
Female	146.4115416951	64.5563984334
Female	146.6688080112	66.004998599
Female	125.5560131778	63.8260546124
Female	171.1122027863	67.6166729266
Female	164.1618570198	66.5384938612
Female	124.9202834345	62.5376588122
Female	174.7276545362	69.0583292259
Female	130.2961771517	64.1981553087
Female	154.4931333359	65.0659143195
Female	133.3059629605	63.1767412364
Female	142.8956259133	62.8924807372
Female	126.0883382084	61.5004865343
Female	132.1220659977	62.5092134626
Female	138.7105136745	65.8175965052
Female	126.639871234	62.6992776704
Female	136.9753980542	62.0045067675
Female	130.6241997241	64.1571004654
Female	121.0552793055	61.0252249792
Female	135.3529145495	62.7430546559
Female	134.6190780489	62.7637239229
Female	150.0696919386	65.5488123193
Female	127.5081359824	63.1152674982
Female	136.2040240745	63.7387846486
Female	170.6170820059	67.4816970921
Female	95.5003308531	59.7621564884
Female	138.8764063895	64.02695976
Female	130.9368575304	63.9323879355
Female	173.3956923956	68.2618555145
Female	92.0379430398	60.276262163
Female	109.1978497676	63.2385247119
Female	161.4316575061	65.3397249536
Female	132.654701142	62.0693336458
Female	166.8441143197	65.9876102918
Female	142.6828250855	63.6001516903
Female	105.6825559624	58.6212042755
Female	147.7766330578	62.351618071
Female	135.5538867742	62.0644647821
Female	163.3907701341	65.1329984432
Female	125.9649670644	63.7804505357
Female	125.6904455651	61.5957004757
Female	134.7496608077	63.1407199243
Female	139.3253031198	61.387690047
Female	132.8596700116	62.4040612073
Female	127.8970775551	63.0996464735
Female	145.4692366293	65.2870994429
Female	180.2898313746	67.8334497065
Female	117.069212796	60.901102965
Female	122.7093843632	62.0118603438
Female	160.4988713283	68.0060889739
Female	159.9511096041	64.4186641653
Female	146.0469964291	64.7420043709
Female	119.0261997916	61.1774172494
Female	173.7434335774	69.128814698
Female	106.1815460074	59.7616961246
Female	133.2742693864	63.8829118579
Female	124.8295501386	63.5988925996
Female	164.2123780625	66.500284157
Female	148.36905449	64.3972405655
Female	154.4369771892	67.5558985148
Female	152.9392832209	63.4876370769
Female	134.4167690949	62.1989274747
Female	139.0454356572	65.3279690132
Female	152.9444050485	66.7661566063
Female	144.4577590456	64.1231482423
Female	155.9403055999	66.5485395589
Female	137.4131779693	63.7915820567
Female	146.0775596423	66.1837581261
Female	145.7060621612	65.0345368408
Female	114.9145237755	58.3992732848
Female	143.679072724	62.755263078
Female	122.5511313465	61.0169136485
Female	106.6422939947	60.4106109489
Female	135.6482123276	65.2381384425
Female	142.9165337488	66.2136806164
Female	130.4033374181	63.3746200733
Female	136.8025601432	65.8885655946
Female	112.7481097576	62.0886315796
Female	146.8050577383	63.9256629281
Female	90.7747091832	58.7817576324
Female	152.7936435668	65.6031682309
Female	139.9393937049	66.2905203319
Female	142.7267859436	65.4202438116
Female	155.4310065323	68.1270163237
Female	161.387355893	67.3990489605
Female	168.78693866	68.3016220796
Female	188.6918621141	68.8214317829
Female	139.6447002398	64.1643366015
Female	143.9984154284	66.586735909
Female	172.3812749018	68.197795544
Female	164.3952617221	67.9105865876
Female	177.7000437397	69.3797348895
Female	146.3358968318	64.5562119271
Female	123.8684291603	64.9976097965
Female	129.9316494761	60.7325592013
Female	161.0345294381	66.6670985158
Female	142.4511220397	65.4259315004
Female	148.805739652	65.0563251192
Female	165.6165560568	66.2451658544
Female	133.6936748624	65.3286775639
Female	117.5519872925	63.7614199327
Female	148.7079522275	66.615711579
Female	146.8487121688	64.7054368959
Female	113.642060431	60.6808456197
Female	140.4107411485	63.7849094761
Female	117.6964918818	60.8583531424
Female	140.7848380243	64.8599732397
Female	151.5569464191	65.8000280244
Female	127.5366647254	62.6330053146
Female	114.5045607679	63.3866603126
Female	120.5834448277	62.5734918277
Female	162.2815551776	70.6643003504
Female	119.4865172237	62.7213495566
Female	167.4882264817	67.391925956
Female	110.9182256348	59.5596477141
Female	130.3365491143	63.6880398795
Female	140.454048475	63.7414312551
Female	143.0425667993	66.2173148683
Female	135.0515804489	61.511383227
Female	135.6287906043	62.7810480515
Female	110.6571420755	61.9455232927
Female	137.1648793971	66.2048298984
Female	134.228371271	63.784870596
Female	136.5928005003	63.1280429882
Female	144.3759678471	63.8894436058
Female	152.9198207903	66.8372303694
Female	150.9956725339	66.0554726306
Female	162.8041222732	64.2646579812
Female	119.3303412295	61.4896336602
Female	165.3527330121	66.8302430947
Female	122.3637894036	60.1078614837
Female	134.671249127	65.1771002285
Female	136.0989152921	62.4587916194
Female	115.1757528867	61.3640524104
Female	137.9046333087	63.6235742237
Female	103.2745435705	60.7720543836
Female	162.4134632805	64.542249891
Female	145.0804043295	65.5981804983
Female	169.3088934018	67.5170380602
Female	144.9127592869	61.8314398603
Female	98.8767225456	57.6548850279
Female	158.172355214	66.1629308541
Female	174.7944689876	65.6923233964
Female	91.1363036573	58.6428888204
Female	175.0809936996	66.2150732582
Female	102.4786646707	59.0017419566
Female	147.3040442631	67.9652660099
Female	165.8457794375	68.2582368477
Female	150.5182953726	64.1325955201
Female	141.1601005095	65.0562682671
Female	109.6628131799	60.2133953703
Female	123.5811647183	61.1201164294
Female	168.8644027966	69.1192918243
Female	152.9366233675	66.7398825825
Female	129.7771304811	61.7122667642
Female	172.0069979654	66.1685183044
Female	94.4883740515	56.0786997325
Female	175.3534503403	67.9598135606
Female	139.2231510353	63.3499879341
Female	100.8179961648	61.4502821666
Female	176.9049212365	68.5054423226
Female	122.868498594	61.468099645
Female	172.5773580713	68.4697154009
Female	146.9503887154	65.4030257274
Female	80.5312593809	56.1089020962
Female	175.837259466	67.4643693664
Female	145.6242905896	63.9165972026
Female	138.4852177172	64.80668583
Female	130.5390508353	61.2244579969
Female	139.1897546355	63.5720738747
Female	102.1244607277	58.5038208838
Female	158.0961834019	68.1601590941
Female	148.8783228718	63.7560237265
Female	148.6331536107	66.399686975
Female	130.1192456085	59.5676198493
Female	137.7986914179	64.0607208344
Female	151.621748022	61.8229563158
Female	154.0417587046	67.7635043218
Female	132.9883887355	59.5507663302
Female	124.0339778237	62.6675801201
Female	142.8396458922	65.9417881941
Female	133.2355384417	60.7868835208
Female	158.817502397	67.3824748768
Female	114.3339155307	62.8140534617
Female	128.0372353191	63.3665552927
Female	163.6671832284	67.3571661977
Female	128.8711962561	62.5657303999
Female	141.2149777792	63.0711709584
Female	118.8527053558	62.2346329852
Female	120.952343049	60.6794569074
Female	117.2872341363	62.1406891954
Female	117.6731790327	60.5033265388
Female	131.659119192	62.1839823428
Female	141.9261220657	64.4893756319
Female	148.2010804547	65.2684119712
Female	152.4106989391	66.7888219878
Female	108.6255790327	59.8913966192
Female	169.0897595792	66.2065976991
Female	150.7244487767	67.9022522421
Female	101.0371536106	59.0866684887
Female	164.8190828624	69.1291556325
Female	139.7864755799	66.8118903996
Female	144.9851459572	64.150402743
Female	137.3649025279	63.2632746057
Female	138.0824822817	62.6176900041
Female	157.9718801909	64.7256018545
Female	140.1434272271	63.4405158001
Female	118.2716876792	63.4029164817
Female	120.1158207619	64.295861991
Female	106.1382658589	60.2661547671
Female	122.4857952923	64.9236245591
Female	143.0741980315	66.5173447485
Female	140.1812677269	64.3289227653
Female	148.7213996903	65.3410408308
Female	133.3245811243	62.2422084376
Female	128.6173807006	60.6263943478
Female	135.1939718756	64.4694228539
Female	150.9576995891	66.4145839939
Female	167.2199404567	68.9749909103
Female	117.6404541278	61.9842298634
Female	118.5123108471	62.1608492873
Female	139.8998183085	61.41058971
Female	124.5466856324	64.7471479759
Female	140.0082380503	63.8440598449
Female	160.5300525075	66.2582580308
Female	151.0309723523	64.6045811718
Female	136.2450584989	64.4097945427
Female	153.2695716086	67.8247150033
Female	144.7776574939	63.7328470837
Female	168.1817414767	69.2719782406
Female	145.9079679691	67.6435386569
Female	110.490718413	60.5684836937
Female	117.6058737957	60.0372876605
Female	107.4717324387	59.6266045473
Female	175.1345351384	68.3334475088
Female	158.8407202501	65.6879082977
Female	164.9613519676	68.1679857043
Female	151.764313583	67.5183990234
Female	126.6898454376	63.4626198297
Female	126.293962317	63.7430398446
Female	160.4597589699	67.0736607623
Female	126.6927142691	62.6946820573
Female	153.426506052	67.2346539452
Female	126.0105656671	62.8032334147
Female	137.2821781006	62.1175122119
Female	107.7050259136	57.807322849
Female	121.2008492254	63.4138540643
Female	137.5336704972	62.3855341497
Female	127.051031458	62.0501442011
Female	149.8949514409	63.7780793626
Female	166.7999757873	68.717419649
Female	148.7331536767	65.0779682795
Female	116.6267982874	61.5606091198
Female	121.6065086002	61.7189238838
Female	147.0250105564	64.5216098419
Female	109.8373856737	60.7710584976
Female	140.505386618	65.2547298527
Female	135.8656636343	63.2546663037
Female	142.9042540647	65.0422212013
Female	139.3405373127	63.7838704038
Female	131.5736751327	62.9200494946
Female	149.1227265268	63.2717185263
Female	136.9769518306	64.4243382874
Female	137.8061657182	65.1550798755
Female	138.4064963854	64.2428154725
Female	117.6461029338	61.8936565184
Female	122.5153195722	62.7559587583
Female	145.40844629	67.7112315413
Female	168.1435099519	66.2939197475
Female	109.0516292853	58.5775758256
Female	129.0282413563	61.6517718895
Female	103.0459528452	58.4709836425
Female	144.7590894363	64.9563447511
Female	91.4689976337	57.9470911003
Female	154.7858828378	68.1114186443
Female	107.1660505883	60.143868817
Female	155.9110233262	65.6426217601
Female	138.8957124167	63.8227248654
Female	150.8878694587	67.5466633053
Female	168.5170671452	67.4502833891
Female	125.8200715328	64.9641466247
Female	131.1149726707	62.1492957552
Female	168.9078936864	64.6013585349
Female	142.971914418	65.1142153551
Female	158.7451293017	64.3105091847
Female	124.2572112478	62.6593439584
Female	110.5810018555	63.963226842
Female	129.2193545034	64.9346429569
Female	157.7938252208	66.6903528716
Female	162.6525282332	68.0222823506
Female	137.0417947646	62.902728801
Female	122.148252709	63.6657977907
Female	96.579212033	58.376812194
Female	113.2906374556	62.2438493001
Female	155.6426031878	67.2772495748
Female	134.6821265945	61.9236976699
Female	134.4757730506	61.6466411754
Female	130.5147364872	63.1323393558
Female	146.5133766691	65.6783060395
Female	129.6853101062	61.8272781508
Female	120.6061592724	61.666435085
Female	145.6251841973	65.6981278803
Female	117.5352319881	59.2644116954
Female	133.2942382589	64.520627045
Female	169.0791293692	63.9056469657
Female	130.3700115186	60.6143859598
Female	157.1603635402	65.9394256591
Female	86.8907118416	59.2796539718
Female	152.0677666507	66.8024913405
Female	122.1211977644	63.7905286347
Female	137.0672290355	65.6820332301
Female	146.0900405628	67.413063574
